date;count;total_count;ratio
2010-06-07;0;3333;0
2010-06-08;1;3503;0.00028546959748786756
2010-06-09;0;3406;0
2010-06-10;0;3522;0
2010-06-11;0;3225;0
2010-06-12;0;1685;0
2010-06-13;0;1527;0
2010-06-14;0;3273;0
2010-06-15;0;3492;0
2010-06-16;0;3469;0
2010-06-17;0;3524;0
2010-06-18;0;3273;0
2010-06-19;0;1531;0
2010-06-20;0;1413;0
2010-06-21;0;3120;0
2010-06-22;1;3281;0.00030478512648582747
2010-06-23;0;3055;0
2010-06-24;0;3098;0
2010-06-25;0;2979;0
2010-06-26;1;1490;0.0006711409395973154
2010-06-27;0;1349;0
2010-06-28;0;2956;0
2010-06-29;0;3697;0
2010-06-30;0;3232;0
2010-07-01;1;3273;0.00030553009471432935
2010-07-02;0;2802;0
2010-07-03;0;1371;0
2010-07-04;0;1361;0
2010-07-05;0;2572;0
2010-07-06;1;3435;0.0002911208151382824
2010-07-07;0;3225;0
2010-07-08;0;3183;0
2010-07-09;0;3208;0
2010-07-10;0;1576;0
2010-07-11;0;1419;0
2010-07-12;0;3035;0
2010-07-13;0;3438;0
2010-07-14;0;3353;0
2010-07-15;0;3188;0
2010-07-16;0;2466;0
2010-07-17;0;1468;0
2010-07-18;0;1326;0
2010-07-19;0;3238;0
2010-07-20;0;2955;0
2010-07-21;0;2958;0
2010-07-22;0;3095;0
2010-07-23;0;3271;0
2010-07-24;0;1359;0
2010-07-25;0;1243;0
2010-07-26;0;2893;0
2010-07-27;1;3010;0.0003322259136212625
2010-07-28;0;3032;0
2010-07-29;0;3212;0
2010-07-30;1;3212;0.00031133250311332503
2010-07-31;0;1470;0
2010-08-01;0;1489;0
2010-08-02;0;2881;0
2010-08-03;1;3017;0.00033145508783559825
2010-08-04;1;3116;0.00032092426187419767
2010-08-05;0;3381;0
2010-08-06;0;3178;0
2010-08-07;0;1659;0
2010-08-08;0;1341;0
2010-08-09;0;3082;0
2010-08-10;0;3007;0
2010-08-11;0;3122;0
2010-08-12;0;3020;0
2010-08-13;0;2986;0
2010-08-14;0;1482;0
2010-08-15;0;1346;0
2010-08-16;0;3063;0
2010-08-17;0;3070;0
2010-08-18;0;3106;0
2010-08-19;1;2954;0.00033852403520649965
2010-08-20;0;2994;0
2010-08-21;1;1421;0.0007037297677691766
2010-08-22;0;1435;0
2010-08-23;0;2970;0
2010-08-24;0;3312;0
2010-08-25;0;3503;0
2010-08-26;0;3584;0
2010-08-27;0;3548;0
2010-08-28;1;1775;0.0005633802816901409
2010-08-29;0;1577;0
2010-08-30;0;3143;0
2010-08-31;0;3512;0
2010-09-01;1;3607;0.0002772387025228722
2010-09-02;0;3552;0
